,cell.ID,nucleus.x,nucleus.y,CD15.score.normalized,CK.score.normalized,CD3.score.normalized,CD11c.score.normalized,CD20.score.normalized,CD163.score.normalized,tissue.type,in.ROI.adipose_tissue,in.ROI.necrosis,in.ROI.tumor_tissue
273,345,9814.1,45281.36,0.0,0.0,0.42,0.05,0.05,0.09,stroma,False,False,True
274,346,9717.12,45674.4,0.0,0.68,0.33,0.0,0.09,0.0,stroma,False,False,True
275,347,9947.22,45613.2,0.37,0.67,0.57,0.35,0.11,0.07,stroma,False,False,True
276,348,9622.59,45369.95,0.15,0.31,0.46,0.0,0.02,0.0,stroma,False,False,True
277,349,9471.45,45690.32,0.15,0.98,0.68,0.07,0.19,2.09,tumor,False,False,True
278,350,9885.05,45432.04,0.1,1.56,0.64,0.54,0.09,0.24,stroma,False,False,True
279,351,9679.55,45742.31,0.0,0.15,0.32,0.0,0.15,0.91,stroma,False,False,True
280,352,9816.9,45794.89,0.27,1.63,0.2,0.21,0.1,0.81,stroma,False,False,True
281,353,9598.45,45621.55,0.0,0.63,0.29,0.0,0.15,0.98,stroma,False,False,True
282,354,9843.93,45491.72,0.0,0.19,0.76,0.02,0.05,0.0,stroma,False,False,True
283,355,9561.52,45603.27,0.0,0.9,3.42,0.4,0.13,0.05,stroma,False,False,True
284,356,9572.8,45574.99,0.2,0.95,0.27,0.35,0.25,0.42,tumor,False,False,True
285,357,9601.95,45622.71,0.33,0.26,0.47,0.0,0.18,0.29,stroma,False,False,True
286,358,9948.05,45502.99,0.02,0.43,0.53,0.8,0.01,0.28,stroma,False,False,True
287,359,9742.02,45327.56,0.0,0.0,0.16,0.11,0.06,0.55,stroma,False,False,True
288,360,9657.22,45533.23,0.0,0.71,0.45,0.0,0.03,2.13,stroma,False,False,True
289,361,9697.3,45761.1,0.07,1.6,0.0,0.36,0.23,2.14,stroma,False,False,True
290,362,9514.89,45473.34,0.44,0.4,0.55,0.0,0.05,0.39,stroma,False,False,True
291,363,9637.23,45792.31,0.16,1.24,0.24,0.13,0.13,0.84,stroma,False,False,True
292,364,9686.63,45788.89,0.22,3.56,0.01,0.37,0.24,0.65,tumor,False,False,True
293,365,9688.27,45268.11,0.22,0.0,0.5,0.02,0.07,0.0,stroma,False,False,False
294,366,9614.35,45628.05,0.25,1.35,0.25,0.16,0.12,1.16,stroma,False,False,True
295,367,9809.6,45505.92,0.21,0.52,0.8,0.0,0.03,0.02,stroma,False,False,True
296,368,9844.57,45615.69,0.26,1.17,0.3,0.0,0.14,0.68,stroma,False,False,True
297,369,9627.23,45776.53,0.11,2.03,1.75,0.28,0.08,0.41,tumor,False,False,True
298,370,9905.24,45473.5,0.21,0.0,0.68,0.0,0.0,0.0,stroma,False,False,True
299,371,9729.69,45842.13,0.14,0.52,0.44,0.39,0.09,0.55,stroma,False,False,True
300,372,9840.97,45430.27,0.06,0.0,0.11,0.0,0.02,0.06,stroma,False,False,True
301,373,9522.82,45675.58,0.0,0.78,0.25,0.08,0.09,0.3,stroma,False,False,True
302,374,9592.68,45371.09,0.29,0.72,0.12,0.45,0.15,0.09,stroma,False,False,False
303,375,9479.32,45548.22,0.42,0.99,0.04,0.0,0.11,3.61,stroma,False,False,True
304,376,9978.4,45813.22,0.0,0.41,0.27,0.0,0.16,0.49,stroma,False,False,True
305,377,9875.51,45437.37,0.53,0.34,0.76,0.14,0.04,0.5,stroma,False,False,True
306,378,9769.62,45726.76,0.0,0.17,0.33,0.0,0.03,0.0,stroma,False,False,True
307,379,9961.6,45606.04,0.18,1.43,0.56,0.0,0.03,0.28,stroma,False,False,True
308,380,9558.11,45412.39,0.0,0.32,0.26,0.47,0.05,0.0,stroma,False,False,False
309,381,9535.44,45784.5,0.38,0.74,0.18,0.23,0.07,1.64,stroma,False,False,True
310,382,9735.83,45411.2,0.13,0.44,1.11,0.14,0.05,0.13,stroma,False,False,True
311,383,9721.11,45280.33,0.0,0.6,0.54,0.16,0.03,0.13,stroma,False,False,True
312,384,9663.59,45690.69,0.0,0.89,0.58,0.44,0.04,0.0,stroma,False,False,True
313,385,9837.03,45603.7,0.0,0.77,0.58,0.14,0.01,0.19,stroma,False,False,True
314,386,9700.3,45448.87,0.1,0.0,0.75,0.08,0.01,0.0,stroma,False,False,True
315,387,9975.82,45533.39,0.0,0.21,0.04,0.14,0.02,0.1,stroma,False,False,True
316,388,9818.01,45735.61,0.07,0.15,0.65,0.0,0.03,0.0,stroma,False,False,True
317,389,9823.13,45836.02,0.08,0.0,0.1,0.0,0.06,0.37,stroma,False,False,True
318,390,9787.2,45687.58,0.0,0.44,0.4,0.24,0.15,0.24,stroma,False,False,True
319,391,9847.0,45431.06,0.38,0.71,0.0,0.12,0.03,0.12,stroma,False,False,True
320,392,9810.35,45634.12,0.26,0.97,0.96,0.24,0.03,0.5,stroma,False,False,True
321,393,9667.5,45475.56,0.39,0.5,1.35,0.29,0.01,0.71,stroma,False,False,True
322,394,9620.51,45633.93,0.0,0.79,0.36,0.0,0.13,1.51,stroma,False,False,True
323,395,9728.71,45295.37,0.02,0.43,0.19,0.0,0.04,0.24,stroma,False,False,True
324,396,9611.23,45658.88,0.0,0.0,0.5,0.47,0.09,0.87,stroma,False,False,True
325,397,9721.02,45455.63,0.3,0.39,0.37,0.25,0.09,0.0,stroma,False,False,True
326,398,9673.26,45651.46,0.26,1.45,0.44,0.47,0.1,1.02,stroma,False,False,True
327,399,9899.33,45822.82,0.0,0.65,0.43,0.02,0.1,0.62,stroma,False,False,True
328,400,9764.16,45811.98,0.05,1.51,0.51,0.2,0.03,0.32,stroma,False,False,True
329,401,9474.64,45634.77,0.0,0.42,0.06,0.0,0.14,0.2,stroma,False,False,True
330,402,9465.7,45544.23,0.0,0.53,0.61,0.35,0.05,0.08,stroma,False,False,False
331,403,9493.88,45509.02,0.16,0.0,0.62,0.0,0.1,0.41,stroma,False,False,True
332,404,9862.01,45452.05,0.06,0.33,0.67,0.02,0.02,0.08,stroma,False,False,True
333,405,9678.39,45755.69,0.24,0.79,0.28,0.07,0.11,0.86,stroma,False,False,True
334,406,9483.09,45641.37,0.25,1.88,0.06,0.0,0.16,0.6,tumor,False,False,True
335,407,9568.76,45632.82,0.12,0.67,0.18,0.11,0.11,0.08,stroma,False,False,True
336,408,9735.57,45468.96,0.07,0.0,0.36,0.0,0.05,0.0,stroma,False,False,True
337,409,9729.06,45320.68,0.0,0.2,0.42,0.16,0.02,0.19,stroma,False,False,True
338,410,9592.12,45704.86,0.04,0.01,0.28,0.06,0.18,0.0,stroma,False,False,True
339,411,9607.1,45722.95,0.16,1.05,0.14,0.36,0.1,0.69,stroma,False,False,True
340,412,9784.62,45517.79,0.0,0.0,0.47,0.0,0.05,0.49,stroma,False,False,True
341,413,9946.1,45586.84,0.42,2.92,1.45,0.0,0.27,0.56,tumor,False,False,True
342,414,9699.58,45751.9,0.11,1.61,0.22,0.56,0.14,0.02,stroma,False,False,True
343,415,9840.43,45292.96,0.31,0.0,0.43,0.24,0.04,0.0,stroma,False,False,True
344,416,9744.34,45827.42,0.07,0.0,0.42,0.07,0.04,0.13,stroma,False,False,True
345,417,9571.73,45477.25,0.0,0.0,0.32,0.31,0.02,0.52,stroma,False,False,True
346,418,9611.49,45520.37,0.22,0.09,0.65,0.54,0.12,0.59,stroma,False,False,True
347,419,9930.69,45498.88,0.14,0.82,0.21,0.06,0.09,0.42,stroma,False,False,True
348,420,9833.6,45610.57,0.28,2.08,0.27,0.0,0.08,0.66,stroma,False,False,True
349,421,9558.48,45646.32,0.0,0.0,0.16,0.13,0.08,0.0,stroma,False,False,True
350,422,9873.48,45389.51,0.09,1.92,0.0,0.08,0.07,0.43,stroma,False,False,True
351,423,9586.34,45811.9,0.0,0.0,0.79,0.17,0.2,0.0,stroma,False,False,True
352,424,9885.29,45611.53,0.0,0.0,0.5,0.46,0.12,0.52,stroma,False,False,True
353,425,9886.76,45635.76,0.0,1.26,0.83,0.19,0.1,0.05,stroma,False,False,True
354,426,9717.44,45709.13,0.21,0.85,0.67,0.06,0.13,0.22,stroma,False,False,True
355,427,9696.31,45734.78,0.0,0.2,0.42,0.07,0.09,0.96,stroma,False,False,True
356,428,9879.9,45579.33,0.09,1.33,0.36,0.0,0.08,0.0,stroma,False,False,True
357,429,9975.65,45488.35,0.18,0.77,0.58,0.44,0.05,0.06,stroma,False,False,True
358,430,9914.85,45457.13,0.53,0.4,0.17,0.0,0.05,0.11,stroma,False,False,True
359,431,9573.32,45547.27,0.0,0.43,0.64,0.55,0.07,0.86,stroma,False,False,True
360,432,9644.35,45364.73,0.2,0.43,0.57,0.42,0.13,0.0,stroma,False,False,True
361,433,9863.17,45591.09,0.0,0.0,0.55,0.0,0.02,0.44,stroma,False,False,True
362,434,9877.36,45638.86,0.0,0.69,0.72,0.28,0.07,0.02,stroma,False,False,True
363,435,9678.88,45544.04,0.0,0.51,0.66,0.35,0.01,0.64,stroma,False,False,True
364,436,9589.9,45783.05,0.22,0.5,0.27,0.0,0.12,0.0,stroma,False,False,True
365,437,9538.25,45754.71,0.19,0.55,0.38,0.24,0.05,0.34,stroma,False,False,True
366,438,9850.94,45730.32,0.0,1.0,0.51,0.0,0.08,0.4,stroma,False,False,True
367,439,9542.71,45692.41,0.0,0.73,0.16,0.09,0.13,0.0,stroma,False,False,True
368,440,9795.03,45493.55,0.55,1.09,0.55,0.3,0.03,0.2,stroma,False,False,True
369,441,9620.26,45692.04,0.05,0.93,0.17,0.0,0.19,0.42,stroma,False,False,True
370,442,9968.17,45724.13,0.0,0.96,0.5,0.0,0.29,0.12,stroma,False,False,True
371,443,9506.29,45558.08,0.04,0.92,0.41,0.19,0.1,0.91,stroma,False,False,True
372,444,9647.08,45543.31,0.15,1.52,0.6,0.12,0.05,0.32,stroma,False,False,True
373,445,9506.82,45544.95,0.0,0.1,0.19,0.56,0.09,0.0,stroma,False,False,True
374,446,9852.84,45460.11,0.0,0.0,0.35,0.01,0.02,0.0,stroma,False,False,True
375,447,9543.47,45628.14,0.42,0.0,0.2,0.27,0.28,0.23,stroma,False,False,True
376,448,9921.63,45701.52,0.05,0.77,0.24,0.02,0.05,0.68,stroma,False,False,True
377,449,9503.64,45607.91,0.31,0.33,0.1,0.69,0.17,0.0,stroma,False,False,True
378,450,9808.66,45510.84,0.0,0.75,0.6,0.17,0.06,0.13,stroma,False,False,True
379,451,9770.48,45349.28,0.25,0.0,0.15,0.35,0.03,0.0,stroma,False,False,True
380,452,9854.05,45386.5,0.0,0.0,0.18,0.18,0.08,0.0,stroma,False,False,True
381,453,9651.23,45760.64,0.28,1.54,0.08,0.0,0.12,0.0,tumor,False,False,True
382,454,9586.33,45618.39,0.16,0.16,0.16,0.0,0.14,0.05,stroma,False,False,True
383,455,9795.86,45562.3,0.0,0.03,0.21,0.3,0.15,3.33,stroma,False,False,True
384,456,9811.39,45410.96,0.08,0.0,0.0,0.59,0.11,0.39,stroma,False,False,True
385,457,9556.07,45563.29,0.07,0.02,0.28,0.11,0.09,0.0,stroma,False,False,True
386,458,9517.72,45655.66,0.15,0.0,0.12,0.17,0.14,0.0,stroma,False,False,True
387,459,9585.87,45771.5,0.05,2.1,0.56,0.29,0.28,0.52,tumor,False,False,True
388,460,9628.84,45713.98,0.33,0.46,0.22,0.53,0.11,0.01,stroma,False,False,True
389,461,9758.12,45313.09,0.16,0.7,0.33,0.23,0.04,0.25,stroma,False,False,True
390,462,9813.99,45521.94,0.43,0.73,0.62,0.02,0.03,0.0,stroma,False,False,True
391,463,9513.64,45576.95,0.0,2.27,0.0,0.54,0.31,0.75,tumor,False,False,True
392,464,9539.2,45814.92,0.31,1.25,0.49,0.44,0.2,0.05,stroma,False,False,True
393,466,9755.2,45468.99,0.19,0.0,0.32,0.84,0.09,0.0,stroma,False,False,True
394,467,9723.47,45766.39,0.0,0.12,0.25,0.0,0.03,0.1,stroma,False,False,True
395,468,9712.68,45736.23,0.45,0.0,0.57,0.46,0.0,0.06,stroma,False,False,True
396,469,9889.21,45443.23,0.31,1.27,0.84,0.46,0.08,0.69,stroma,False,False,True
397,470,9961.03,45639.57,0.0,0.24,0.97,0.0,0.19,0.33,stroma,False,False,True
398,471,9594.11,45675.1,0.0,0.0,0.5,0.37,0.12,0.71,stroma,False,False,True
399,472,9858.25,45464.03,0.06,0.29,0.39,0.26,0.02,0.61,stroma,False,False,True
400,473,9488.47,45583.76,0.01,0.0,0.07,0.06,0.12,0.64,stroma,False,False,True
401,474,9495.0,45622.14,0.16,0.0,0.0,0.26,0.15,0.87,stroma,False,False,True
402,475,9929.44,45767.56,0.16,0.37,0.52,0.23,0.04,0.52,stroma,False,False,True
403,476,9663.78,45561.63,0.14,0.67,0.4,0.0,0.1,0.21,stroma,False,False,True
404,477,9621.71,45632.55,0.45,1.1,0.13,0.0,0.1,0.78,stroma,False,False,True
405,478,9851.38,45633.34,0.14,0.96,0.91,0.53,0.19,0.62,stroma,False,False,True
406,479,9843.16,45550.23,0.19,1.91,1.48,0.23,0.34,0.83,tumor,False,False,True
407,480,9454.07,45651.46,0.29,0.0,1.79,0.22,0.07,0.2,stroma,False,False,False
408,481,9645.71,45773.97,0.4,0.72,0.21,0.19,0.12,0.0,tumor,False,False,True
409,482,9478.73,45620.54,0.1,0.58,0.32,0.41,0.12,0.67,stroma,False,False,True
410,483,9589.18,45719.24,0.06,0.26,0.0,0.01,0.06,2.52,stroma,False,False,True
411,484,9957.09,45760.13,0.38,1.26,0.31,0.1,0.03,0.0,stroma,False,False,True
412,485,9917.97,45333.45,0.0,1.04,0.47,0.0,0.07,0.06,stroma,False,False,True
413,486,9809.8,45560.71,0.0,0.79,0.47,0.58,0.24,0.97,stroma,False,False,True
414,487,9683.12,45676.35,0.17,1.27,0.75,0.17,0.22,0.37,stroma,False,False,True
415,488,9516.59,45688.15,0.0,0.21,0.05,0.55,0.12,0.39,stroma,False,False,True
416,489,9676.54,45791.1,0.0,1.52,0.01,0.39,0.23,1.74,tumor,False,False,True
417,490,9517.46,45617.37,0.0,0.31,0.16,0.29,0.12,0.53,stroma,False,False,True
418,491,9551.08,45650.2,0.0,1.15,2.77,0.73,0.17,0.88,tumor,False,False,True
419,492,9620.85,45818.46,0.14,0.22,0.5,0.0,0.04,0.54,stroma,False,False,True
420,493,9509.73,45572.19,0.36,2.56,0.1,0.65,0.26,0.37,tumor,False,False,True
421,494,9653.44,45488.2,0.26,3.17,0.0,0.55,0.18,0.48,stroma,False,False,True
422,495,9685.89,45314.47,0.62,0.94,0.43,0.22,0.06,0.56,stroma,False,False,True
423,496,9492.4,45689.21,0.05,2.07,0.03,0.35,0.23,0.44,tumor,False,False,True
424,497,9850.98,45523.87,0.0,1.48,0.73,0.22,0.06,0.37,stroma,False,False,True
425,498,9810.46,45609.01,0.25,0.34,0.18,0.01,0.11,0.27,stroma,False,False,True
426,499,9571.5,45651.66,0.31,1.66,0.0,0.33,0.15,0.44,tumor,False,False,True
427,500,9633.79,45379.93,0.31,0.88,0.61,0.4,0.06,0.0,stroma,False,False,True
428,501,9697.51,45685.26,0.0,0.83,0.51,0.32,0.05,0.43,stroma,False,False,True
429,502,9563.8,45695.1,0.1,0.54,0.22,0.16,0.15,0.22,stroma,False,False,True
430,503,9465.14,45666.19,0.43,0.85,0.26,0.16,0.19,1.55,stroma,False,False,True
431,504,9965.15,45467.9,0.58,0.27,0.86,0.34,0.08,0.15,stroma,False,False,True
432,505,9706.6,45657.82,0.0,0.24,1.43,0.0,0.12,0.76,stroma,False,False,True
433,506,9576.65,45679.52,0.18,1.73,0.01,0.04,0.11,0.0,tumor,False,False,True
434,507,9522.65,45640.34,0.32,0.79,0.01,0.16,0.17,0.0,stroma,False,False,True
435,508,9959.05,45396.04,0.24,0.51,0.24,0.45,0.11,0.23,stroma,False,False,True
436,509,9680.8,45477.61,0.36,0.98,0.05,0.24,0.05,0.94,stroma,False,False,True
437,510,9851.25,45486.38,0.23,0.0,1.02,0.3,0.02,0.26,stroma,False,False,True
438,511,9619.04,45761.39,0.13,1.03,0.03,0.0,0.13,0.62,tumor,False,False,True
439,512,9469.09,45675.27,0.55,0.02,0.53,0.24,0.16,2.14,stroma,False,False,True
440,513,9564.87,45389.49,0.05,0.17,0.43,0.23,0.02,0.43,stroma,False,False,False
441,514,9642.4,45443.37,0.31,0.0,0.53,0.08,0.03,0.21,stroma,False,False,True
442,515,9757.29,45527.67,0.23,0.14,0.32,0.0,0.1,1.62,stroma,False,False,True
443,516,9745.83,45357.4,0.28,0.22,0.39,0.45,0.05,0.0,stroma,False,False,True
444,517,9563.11,45738.84,0.37,1.21,0.25,0.0,0.14,0.51,tumor,False,False,True
445,518,9977.65,45350.78,0.0,0.0,0.91,0.0,0.02,0.4,stroma,False,False,True
446,519,9817.62,45740.17,0.0,1.68,0.52,0.49,0.05,0.67,stroma,False,False,True
447,520,9622.08,45817.85,0.0,0.93,0.64,0.44,0.06,0.15,stroma,False,False,True
448,521,9954.5,45467.6,0.25,0.54,0.24,0.51,0.12,0.6,stroma,False,False,True
449,522,9821.49,45713.48,0.28,0.0,0.58,0.09,0.02,0.27,stroma,False,False,True
450,523,9916.87,45316.28,0.27,0.52,0.22,0.3,0.02,0.4,stroma,False,False,True
451,524,9668.82,45558.83,0.0,0.3,0.6,0.4,0.04,0.25,stroma,False,False,True
452,525,9742.8,45416.27,0.08,0.6,0.6,0.0,0.0,0.56,stroma,False,False,True
453,526,9500.63,45680.52,0.0,1.86,0.22,0.41,0.15,0.48,tumor,False,False,True
454,527,9742.53,45843.25,0.0,0.1,0.48,0.0,0.02,0.0,stroma,False,False,True
455,528,9816.89,45431.47,0.17,0.58,0.36,0.47,0.13,0.39,stroma,False,False,True
456,529,9858.47,45546.14,0.09,1.37,0.62,0.45,0.1,0.0,stroma,False,False,True
457,530,9728.9,45424.64,0.47,0.0,1.13,0.18,0.04,0.0,stroma,False,False,True
458,531,9542.39,45656.66,0.0,1.09,0.0,0.51,0.49,0.75,tumor,False,False,True
459,532,9513.29,45484.84,0.0,0.41,0.41,0.46,0.06,0.48,stroma,False,False,True
460,533,9770.17,45607.29,0.23,0.97,0.33,0.32,0.05,0.19,stroma,False,False,True
461,534,9578.56,45745.03,0.32,0.31,0.23,0.47,0.1,0.4,stroma,False,False,True
462,535,9759.68,45579.56,0.0,0.04,0.73,0.12,0.06,0.0,stroma,False,False,True
463,536,9907.39,45606.18,0.0,0.87,0.32,0.21,0.16,0.45,stroma,False,False,True
464,537,9491.71,45676.29,0.25,2.64,0.27,0.51,0.34,1.16,tumor,False,False,True
465,538,9905.68,45706.47,0.18,1.48,0.65,0.06,0.22,0.7,tumor,False,False,True
466,539,9852.98,45600.65,0.41,0.0,0.77,0.33,0.06,0.5,stroma,False,False,True
467,540,9973.68,45789.02,0.0,2.11,0.39,0.0,0.18,0.06,stroma,False,False,True
468,541,9515.23,45558.51,0.0,0.67,5.0,0.0,0.06,0.19,stroma,False,False,True
469,542,9890.68,45479.81,0.25,0.0,0.52,0.15,0.04,0.0,stroma,False,False,True
470,543,9871.02,45705.22,0.0,1.38,0.4,0.01,0.02,0.24,tumor,False,False,True
471,544,9648.83,45786.25,0.0,1.94,0.79,0.0,0.07,0.24,tumor,False,False,True
472,545,9970.92,45674.89,0.39,0.53,0.42,0.15,0.05,0.0,stroma,False,False,True
473,546,9688.62,45283.25,0.22,0.17,0.17,0.07,0.14,0.82,stroma,False,False,False
474,547,9908.81,45589.26,0.17,0.95,0.66,0.0,0.05,0.31,stroma,False,False,True
475,549,9776.69,45772.94,0.05,0.96,0.4,0.0,0.04,0.71,stroma,False,False,True
476,550,9453.7,45617.1,0.1,0.51,1.26,0.42,0.14,0.13,stroma,False,False,False
477,551,9458.67,45655.96,0.0,0.38,0.12,0.05,0.11,0.0,stroma,False,False,True
478,552,9788.16,45447.46,0.41,0.31,0.2,0.13,0.06,0.34,stroma,False,False,True
479,553,9629.26,45750.04,0.37,0.64,0.0,0.5,0.13,0.3,tumor,False,False,True
480,554,9600.53,45744.44,0.19,0.29,0.42,0.69,0.05,0.27,stroma,False,False,True
481,555,9969.08,45669.63,0.27,0.04,0.58,0.0,0.07,0.53,stroma,False,False,True
482,556,9660.13,45457.39,0.21,0.32,0.72,0.28,0.04,0.1,stroma,False,False,True
483,557,9901.88,45572.09,0.11,1.57,0.82,0.25,0.07,1.09,tumor,False,False,True
484,558,9892.69,45461.28,0.05,0.58,0.5,0.13,0.0,0.4,stroma,False,False,True
485,559,9501.75,45471.6,0.0,0.77,0.54,0.1,0.04,0.24,stroma,False,False,False
486,560,9925.08,45449.95,0.16,0.75,0.18,0.41,0.04,0.0,stroma,False,False,True
487,561,9950.59,45716.05,0.07,0.21,0.03,0.0,0.08,1.37,stroma,False,False,True
488,562,9762.59,45668.81,0.14,0.32,0.61,0.26,0.2,0.16,stroma,False,False,True
489,563,9708.41,45581.45,0.09,0.0,0.54,0.01,0.01,0.0,stroma,False,False,True
490,564,9573.08,45745.9,0.34,3.26,0.23,0.27,0.29,2.06,tumor,False,False,True
491,565,9521.97,45550.04,0.0,0.31,0.28,0.06,0.11,0.19,stroma,False,False,True
492,566,9594.5,45812.73,0.0,1.57,0.5,0.0,0.05,0.0,tumor,False,False,True
493,567,9857.47,45495.41,0.35,0.0,0.44,0.35,0.08,0.02,stroma,False,False,True
494,568,9498.97,45778.57,0.0,0.88,0.39,0.47,0.04,0.0,stroma,False,False,True
495,569,9547.55,45817.44,0.57,0.18,0.01,0.41,0.2,1.28,stroma,False,False,True
496,570,9701.16,45708.02,0.14,0.83,0.24,0.0,0.13,0.39,stroma,False,False,True
497,571,9497.81,45699.48,0.22,0.8,0.68,0.21,0.26,0.87,stroma,False,False,True
498,572,9567.62,45626.7,0.49,2.8,0.15,0.02,0.41,0.51,tumor,False,False,True
499,573,9649.71,45800.14,0.0,2.05,0.57,0.54,0.21,1.96,tumor,False,False,True
500,574,9702.73,45783.1,0.42,0.59,0.72,0.12,0.15,3.01,tumor,False,False,True
501,575,9928.92,45446.28,0.0,1.14,1.02,0.0,0.05,0.35,stroma,False,False,True
502,576,9616.05,45594.7,0.14,0.42,0.38,0.15,0.16,0.46,stroma,False,False,True
503,577,9962.75,45617.13,0.08,0.89,0.6,0.22,0.04,0.63,stroma,False,False,True
504,578,9980.36,45583.19,0.0,1.8,0.6,0.0,0.22,0.98,tumor,False,False,True
505,579,9728.62,45490.67,0.02,0.72,0.24,0.17,0.04,1.79,stroma,False,False,True
506,580,9846.24,45715.38,0.0,1.1,0.84,0.45,0.05,0.55,stroma,False,False,True
507,581,9637.67,45721.94,0.33,2.12,0.0,0.34,0.15,0.02,tumor,False,False,True
508,582,9854.6,45527.51,0.0,0.11,0.84,0.31,0.04,0.07,stroma,False,False,True
509,583,9826.92,45476.25,0.0,0.0,0.74,0.0,0.01,0.27,stroma,False,False,True
510,584,9643.65,45636.87,0.07,0.64,0.34,0.24,0.36,0.38,stroma,False,False,True
511,585,9650.76,45490.32,0.07,2.91,0.26,0.41,0.16,0.57,stroma,False,False,True
512,586,9686.86,45657.66,0.0,0.0,0.21,0.0,0.09,0.41,stroma,False,False,True
513,587,9657.08,45380.69,0.0,0.15,0.38,0.32,0.07,0.0,stroma,False,False,True
514,588,9523.59,45633.17,0.04,1.02,0.0,0.31,0.19,0.49,stroma,False,False,True
515,589,9486.6,45648.94,0.15,2.43,0.05,0.1,0.17,0.13,tumor,False,False,True
516,590,9523.14,45606.53,0.0,0.16,0.34,0.2,0.09,0.25,stroma,False,False,True
517,591,9925.91,45404.4,0.0,0.0,0.57,0.35,0.02,0.01,stroma,False,False,True
518,592,9630.55,45725.63,0.0,1.12,0.0,0.42,0.15,0.28,tumor,False,False,True
519,593,9780.41,45379.95,0.23,0.14,0.66,0.46,0.07,0.43,stroma,False,False,True
520,594,9880.87,45690.45,0.21,0.99,0.27,0.58,0.05,1.87,tumor,False,False,True
521,595,9802.52,45388.07,0.0,0.0,0.73,0.19,0.01,0.46,stroma,False,False,True
522,596,9841.73,45470.18,0.08,0.5,0.22,0.0,0.03,0.8,stroma,False,False,True
523,597,9942.84,45599.4,0.0,0.0,0.42,0.39,0.07,0.4,stroma,False,False,True
524,598,9488.43,45702.41,0.38,1.37,0.2,0.26,0.15,0.18,tumor,False,False,True
525,599,9555.02,45799.94,0.0,0.84,0.41,0.5,0.11,0.32,stroma,False,False,True
526,600,9427.91,45614.73,0.19,0.09,0.5,0.57,0.07,0.11,stroma,False,False,False
527,601,9563.37,45573.43,0.14,0.0,1.51,0.23,0.12,0.28,stroma,False,False,True
528,602,9778.99,45517.8,0.16,0.21,0.53,0.31,0.07,0.46,stroma,False,False,True
529,603,9726.78,45609.54,0.0,0.12,0.36,0.0,0.04,0.17,stroma,False,False,True
530,604,9756.55,45440.31,0.0,0.43,0.48,0.0,0.02,0.0,stroma,False,False,True
531,605,9922.25,45757.96,0.0,1.33,0.67,0.0,0.09,0.0,stroma,False,False,True
532,606,9706.77,45771.87,0.0,0.71,0.4,0.15,0.14,0.0,stroma,False,False,True
533,607,9457.31,45583.67,0.4,0.0,0.07,0.0,0.11,0.24,stroma,False,False,False
534,608,9758.27,45786.74,0.2,0.59,0.55,0.02,0.13,0.13,stroma,False,False,True
535,609,9445.31,45634.1,0.0,1.65,0.28,0.45,0.15,0.09,stroma,False,False,False
536,610,9469.17,45591.04,0.0,0.18,0.27,0.32,0.12,0.84,stroma,False,False,True
537,611,9686.53,45533.25,0.14,0.42,0.54,0.0,0.04,0.31,stroma,False,False,True
538,612,9844.78,45699.31,0.0,1.55,0.38,0.0,0.02,0.25,tumor,False,False,True
539,613,9891.16,45841.41,0.0,0.27,1.46,0.03,0.04,0.84,stroma,False,False,True
540,614,9610.94,45673.94,0.0,0.08,1.64,0.11,0.11,0.19,stroma,False,False,True
541,615,9694.93,45771.75,0.0,1.03,0.17,0.37,0.15,0.17,stroma,False,False,True
542,616,9844.28,45641.13,0.09,0.0,0.97,0.0,0.03,0.61,stroma,False,False,True
543,617,9917.85,45462.46,0.37,0.94,0.37,0.0,0.1,0.0,stroma,False,False,True
544,618,9858.26,45421.31,0.62,0.11,0.76,0.52,0.01,0.33,stroma,False,False,True
545,619,9536.49,45638.34,0.39,0.5,0.2,0.18,0.19,0.0,stroma,False,False,True
546,620,9756.29,45543.2,0.13,0.61,0.66,0.0,0.09,0.17,stroma,False,False,True
547,621,9536.14,45695.44,0.03,0.28,0.4,0.38,0.16,0.21,stroma,False,False,True
548,622,9765.68,45420.21,0.0,1.39,0.0,0.24,0.1,0.07,stroma,False,False,True
549,623,9674.4,45505.5,0.0,0.5,0.49,0.03,0.02,0.0,stroma,False,False,True
550,624,9912.1,45352.99,0.0,0.16,0.0,0.76,0.18,0.48,stroma,False,False,True
551,625,9475.41,45612.86,0.49,2.15,0.0,0.61,0.26,0.67,tumor,False,False,True
552,626,9930.97,45478.11,0.15,2.39,0.13,0.04,0.09,0.5,stroma,False,False,True
553,627,9536.35,45758.75,0.0,1.25,0.33,0.33,0.05,0.78,stroma,False,False,True
554,628,9648.12,45646.24,0.23,0.81,0.39,0.0,0.15,0.13,stroma,False,False,True
555,629,9740.69,45388.98,0.0,0.6,0.68,0.24,0.04,0.72,stroma,False,False,True
556,630,9708.06,45466.49,0.15,0.74,0.0,0.28,0.17,0.17,stroma,False,False,True
557,631,9585.41,45581.89,0.09,0.79,0.02,0.46,0.23,0.42,tumor,False,False,True
558,632,9574.38,45631.04,0.21,0.0,0.29,0.0,0.06,0.0,stroma,False,False,True
559,633,9545.17,45612.69,0.17,0.6,0.4,0.0,0.12,0.02,stroma,False,False,True
560,634,9861.86,45536.61,0.0,0.0,0.71,0.0,0.11,0.37,stroma,False,False,True
561,635,9926.32,45715.08,0.11,0.89,0.09,0.0,0.22,2.16,stroma,False,False,True
