,cell.ID,nucleus.x,nucleus.y,CD4.score.normalized,CK.score.normalized,CD3.score.normalized,CD56.score.normalized,CD8.score.normalized,FOXP3.score.normalized,tissue.type,in.ROI.adipose_tissue,in.ROI.tumor_tissue
26879,29509,16047.1,43003.3,0.0,1.0,0.04,0.18,0.51,0.34,stroma,True,False
26880,29510,16125.53,42842.57,0.0,1.0,0.05,0.0,0.21,0.27,tumor,True,False
26881,29511,15934.63,43076.66,0.0,2.17,2.88,0.08,0.08,0.43,tumor,True,False
26882,29512,16095.88,42821.81,0.07,0.53,0.2,0.0,0.0,0.17,stroma,True,False
26883,29513,15993.22,43000.79,0.0,1.3,0.05,0.19,0.0,0.26,tumor,True,False
26884,29514,15629.26,42946.17,0.21,0.15,0.24,0.03,0.0,0.18,stroma,True,False
26885,29515,16036.7,43201.07,0.0,0.07,0.24,0.1,0.37,0.59,stroma,True,False
26886,29516,15850.66,43327.94,0.11,0.22,0.2,0.13,0.16,0.25,stroma,True,False
26887,29517,15937.29,42934.79,0.12,0.61,0.0,0.03,0.0,0.23,stroma,True,False
26888,29518,15638.15,43227.88,0.23,0.13,0.01,0.12,0.01,0.07,stroma,True,False
26889,29519,15854.91,42957.71,0.0,0.21,0.03,0.08,0.09,0.0,stroma,True,False
26890,29520,15846.8,43167.68,0.0,0.26,0.08,0.07,0.21,0.28,stroma,True,False
26891,29521,15909.12,43293.86,0.49,0.25,0.32,0.16,0.04,0.51,stroma,True,False
26892,29522,15977.19,43037.03,0.0,3.45,0.0,0.17,0.3,0.02,tumor,True,False
26893,29523,15697.41,42796.73,0.0,0.25,0.45,0.07,0.0,0.31,stroma,True,False
26894,29524,15898.26,43059.82,0.37,1.5,0.0,0.22,0.0,0.03,tumor,True,False
26895,29525,16063.1,43120.72,0.0,0.34,0.1,0.03,0.0,0.46,stroma,True,False
26896,29526,15781.57,43352.55,0.0,1.41,0.0,0.11,0.07,0.19,tumor,True,False
26897,29527,16164.55,42853.95,0.09,0.19,0.0,0.03,0.1,0.52,stroma,True,False
26898,29528,15950.39,43281.25,0.0,0.31,0.37,0.11,0.0,0.08,stroma,True,False
26899,29529,15993.58,43292.49,0.1,0.19,0.41,0.02,0.0,0.25,stroma,True,False
26900,29530,16086.81,42903.02,0.54,0.59,0.0,0.06,0.02,0.43,stroma,True,False
26901,29531,15728.27,43289.32,0.31,0.0,0.44,0.04,0.0,0.0,stroma,True,False
26902,29532,15971.5,43110.44,0.0,0.56,0.0,0.04,0.39,0.34,stroma,True,False
26903,29533,15993.35,43109.81,0.0,0.41,0.03,0.15,0.0,0.06,stroma,True,False
26904,29534,15808.58,43272.38,0.74,0.24,0.35,0.06,0.21,0.11,stroma,True,False
26905,29535,16052.47,43225.45,0.0,0.08,0.1,0.15,0.0,0.18,stroma,True,False
26906,29536,15924.32,42952.35,0.48,2.7,0.04,0.17,0.0,0.2,tumor,True,False
26907,29537,15829.52,42999.26,0.75,1.53,0.0,0.21,0.3,0.0,tumor,True,False
26908,29538,15900.66,43353.95,0.0,0.47,0.44,0.2,0.2,0.0,stroma,True,False
26909,29539,15975.6,43125.26,0.34,0.49,3.23,0.3,2.38,0.0,stroma,True,False
26910,29540,16054.1,43357.29,0.53,0.14,0.0,0.09,0.0,0.0,stroma,True,False
26911,29541,16144.01,42933.08,0.0,0.08,0.21,0.01,0.21,0.42,stroma,True,False
26912,29542,16025.94,42995.09,0.12,0.27,0.03,0.17,0.14,0.17,stroma,True,False
26913,29543,16185.67,43374.86,1.02,0.37,0.08,0.2,0.0,0.36,stroma,True,False
26914,29544,15718.22,43106.95,0.0,0.0,0.36,0.02,0.35,0.4,stroma,True,False
26915,29545,16053.31,43194.63,0.25,1.38,0.23,0.05,0.0,0.2,stroma,True,False
26916,29546,15949.61,43006.13,0.0,0.57,0.16,0.06,0.43,0.54,stroma,True,False
26917,29547,15923.28,43192.88,0.69,0.76,0.24,0.13,0.19,0.31,tumor,True,False
26918,29548,15899.77,42998.52,0.22,0.87,0.0,0.07,0.0,0.39,stroma,True,False
26919,29549,15950.08,43031.31,0.43,0.95,0.17,0.06,0.03,0.49,tumor,True,False
26920,29550,15797.32,43373.46,0.0,0.11,0.7,0.1,0.34,0.25,stroma,True,False
26921,29551,15708.08,42955.76,0.09,0.53,0.11,0.13,0.0,0.21,stroma,True,False
26922,29552,15770.54,43312.88,0.0,0.0,0.6,0.08,0.0,0.09,stroma,True,False
26923,29553,16062.24,43061.91,0.0,0.57,0.05,0.11,0.25,0.04,stroma,True,False
26924,29554,16187.67,43165.2,0.56,0.09,0.18,0.02,0.11,0.14,stroma,True,False
26925,29555,16082.44,42992.96,0.56,0.17,0.0,0.0,0.0,0.23,stroma,True,False
26926,29556,15665.95,42981.62,0.7,0.86,0.8,0.12,0.0,0.13,stroma,True,False
26927,29557,15999.01,43212.58,0.21,0.0,0.37,0.05,0.0,0.19,stroma,True,False
26928,29558,15799.05,43382.53,0.0,0.49,0.57,0.04,0.0,0.12,stroma,True,False
26929,29559,16164.12,43464.91,0.2,0.29,0.35,0.11,0.0,0.14,stroma,True,False
26930,29560,16022.35,43665.03,0.03,0.29,0.4,0.14,0.0,0.07,stroma,True,False
26931,29561,16149.3,43480.32,0.0,0.44,0.24,0.02,0.0,0.0,stroma,True,False
26932,29562,15914.4,43601.55,0.0,0.23,0.21,0.06,0.0,0.1,stroma,True,False
26933,29563,15723.79,43787.94,0.0,0.01,0.29,0.15,0.0,0.13,stroma,True,False
26934,29564,15939.44,43526.87,0.27,0.68,0.55,0.12,0.07,0.32,stroma,True,False
26935,29565,16078.54,43582.58,0.16,1.13,0.0,0.14,0.53,0.18,tumor,True,False
26936,29566,16048.02,43849.31,0.25,0.59,0.43,1.14,0.0,0.08,stroma,True,False
26937,29567,16066.69,43683.3,0.14,0.15,0.27,0.23,0.25,0.0,stroma,True,False
26938,29568,15780.76,43802.25,0.56,0.08,0.12,0.21,0.0,0.15,stroma,True,False
26939,29569,16200.71,43565.68,0.05,0.26,0.29,0.02,0.0,0.22,stroma,True,False
26940,29570,15818.32,43720.1,0.0,4.08,0.16,0.52,0.4,0.31,tumor,True,False
26941,29571,15737.48,43802.09,0.0,0.2,0.35,0.3,0.3,0.12,stroma,True,False
26942,29572,15996.06,43531.37,0.04,1.25,0.05,0.13,0.07,0.06,tumor,True,False
26943,29573,15941.03,43821.38,0.0,1.08,0.43,0.23,0.01,0.16,tumor,True,False
26944,29574,15912.76,43744.13,0.28,0.41,0.64,0.13,0.14,0.18,stroma,True,False
26945,29575,15993.68,43937.63,0.0,3.07,0.2,0.16,0.0,0.43,tumor,True,False
26946,29576,15979.29,43947.0,1.02,3.01,0.4,0.14,0.0,0.19,tumor,True,False
26947,29577,15863.85,43464.64,0.37,2.47,0.0,0.06,0.33,0.24,stroma,True,False
26948,29578,15868.17,43773.68,0.0,2.94,0.19,0.48,0.31,0.08,tumor,True,False
26949,29579,15684.71,43631.48,0.0,0.15,0.71,0.06,0.0,0.0,stroma,True,False
26950,29580,15888.51,43650.24,0.86,0.38,0.44,0.0,0.09,0.0,stroma,True,False
26951,29581,16002.83,43838.71,0.18,0.88,0.87,0.0,0.43,0.37,stroma,True,False
26952,29582,15935.05,43550.76,0.08,0.28,0.49,0.0,0.0,0.31,stroma,True,False
26953,29583,15872.35,43858.04,0.0,2.55,0.02,0.17,0.39,0.26,tumor,True,False
26954,29584,15775.75,43732.92,0.37,2.29,0.14,0.37,0.49,0.5,tumor,True,False
26955,29585,15959.67,43866.41,0.0,0.52,0.4,0.02,0.0,0.18,stroma,True,False
26956,29586,16050.82,43434.23,0.0,0.09,0.31,0.16,0.0,0.49,stroma,True,False
26957,29587,16186.27,43419.83,0.0,0.2,0.41,0.04,0.26,0.41,stroma,True,False
26958,29588,16153.34,43866.04,0.25,0.25,0.21,0.21,0.0,0.33,stroma,True,False
26959,29589,15833.78,43794.55,0.43,2.19,0.03,0.23,0.0,0.23,tumor,True,False
26960,29590,16063.0,43584.13,0.0,1.39,0.23,0.16,0.0,0.36,tumor,True,False
26961,29591,15954.63,43861.07,0.0,0.41,0.29,0.13,0.03,0.44,stroma,True,False
26962,29592,16194.29,43736.14,0.07,0.22,0.28,0.05,0.0,0.18,stroma,True,False
26963,29593,16189.45,43517.09,0.21,0.08,0.23,0.04,0.06,0.02,stroma,True,False
26964,29594,15828.11,43735.7,0.01,2.09,0.11,0.21,0.02,0.0,tumor,True,False
26965,29595,16180.04,43409.58,0.04,2.26,0.0,0.28,0.32,0.46,stroma,True,False
26966,29596,15777.92,43946.63,0.49,2.55,0.0,0.16,0.0,0.33,stroma,True,False
26967,29597,16070.39,43911.47,0.16,0.72,0.21,0.2,0.13,0.0,stroma,True,False
26968,29598,15657.99,43780.73,0.0,0.29,0.31,0.21,0.0,0.19,stroma,True,False
26969,29599,15921.7,43764.42,0.22,0.14,0.66,0.11,0.19,0.0,stroma,True,False
26970,29600,15927.37,43475.57,0.0,0.58,0.11,0.07,0.0,0.3,stroma,True,False
26971,29601,15800.6,43561.35,0.56,0.17,0.71,0.0,0.19,0.1,stroma,True,False
26972,29602,16190.99,43485.03,0.04,0.39,0.53,0.09,0.15,0.1,stroma,True,False
26973,29603,16030.11,43402.29,0.04,0.34,0.29,0.04,0.04,0.18,stroma,True,False
26974,29604,16184.56,43623.1,0.0,0.38,0.25,0.1,0.11,0.39,stroma,True,False
26975,29605,15843.29,43600.81,0.0,0.15,0.0,0.11,0.0,0.44,stroma,True,False
26976,29606,15917.04,43850.28,0.15,0.11,0.2,0.12,0.27,0.06,stroma,True,False
26977,29607,15802.61,43876.95,0.0,2.03,0.0,0.13,0.0,0.21,tumor,True,False
26978,29608,15685.93,43812.59,0.0,0.27,0.29,0.09,0.11,0.04,stroma,True,False
26979,29609,16015.47,43601.35,0.02,0.0,0.28,0.12,0.0,0.34,stroma,True,False
26980,29610,16007.54,43546.64,0.0,1.87,0.12,0.25,0.72,0.09,tumor,True,False
26981,29611,16045.23,43757.96,0.29,1.69,0.02,0.2,0.55,0.0,tumor,True,False
26982,29612,15752.97,43850.26,0.56,0.47,0.33,0.04,0.0,0.32,stroma,True,False
26983,29613,15830.06,43670.27,0.23,0.2,0.04,0.19,0.1,0.06,stroma,True,False
26984,29614,15853.48,43497.49,0.09,0.3,0.2,0.01,0.23,0.13,stroma,True,False
26985,29615,15922.81,43537.43,0.05,0.35,0.58,0.0,0.12,0.0,stroma,True,False
26986,29616,16175.93,43526.27,0.0,0.2,2.13,0.16,0.96,0.5,stroma,True,False
26987,29617,15732.95,43968.78,0.0,0.1,0.65,0.0,0.0,0.0,stroma,True,False
26988,29618,16186.87,43572.8,0.07,0.39,0.17,0.15,0.43,0.4,stroma,True,False
26989,29619,16083.0,43610.82,0.8,0.25,0.79,0.11,0.0,0.0,stroma,True,False
26990,29620,15695.05,43760.34,0.27,0.0,0.24,0.12,0.0,0.02,stroma,True,False
26991,29621,16153.03,43429.09,0.0,0.34,0.06,0.21,0.02,0.19,stroma,True,False
26992,29622,15879.61,43756.21,0.0,0.31,0.38,0.06,0.02,0.0,stroma,True,False
26993,29623,16165.62,43533.11,0.18,0.04,0.24,0.09,0.0,0.16,stroma,True,False
26994,29624,15973.4,43814.68,0.34,1.66,0.3,0.14,0.0,0.1,tumor,True,False
26995,29625,15810.98,43580.02,0.0,0.0,0.29,0.12,0.0,0.0,stroma,True,False
26996,29626,15663.7,43901.84,0.07,0.22,0.21,0.11,0.0,0.14,stroma,True,False
26997,29627,16195.23,43679.04,0.24,3.16,0.0,0.24,0.0,0.34,tumor,True,False
26998,29628,16065.15,43495.18,0.0,0.03,0.08,0.08,0.42,0.0,stroma,True,False
26999,29629,15826.61,43639.04,0.0,0.02,0.66,0.05,0.0,0.4,stroma,True,False
27000,29630,15925.42,43760.05,0.21,0.34,0.47,0.0,0.0,0.07,stroma,True,False
27001,29631,15743.55,43974.73,0.0,0.22,0.47,0.07,0.19,0.04,stroma,True,False
27002,29632,15975.96,43745.57,0.59,0.43,0.18,0.11,0.14,0.0,stroma,True,False
27003,29633,16019.44,43395.62,0.47,0.22,0.35,0.18,0.0,0.23,stroma,True,False
27004,29634,16164.81,43551.84,0.14,0.34,0.48,0.1,0.15,0.17,stroma,True,False
27005,29635,16177.34,43558.13,0.1,0.31,0.62,0.13,0.0,0.46,stroma,True,False
27006,29636,16101.67,43835.21,0.43,0.52,0.42,0.2,0.0,0.64,stroma,True,False
27007,29637,15949.29,43473.75,0.45,1.69,0.42,0.17,0.0,0.34,tumor,True,False
27008,29638,15766.2,43958.8,0.0,0.26,0.26,0.11,0.22,0.34,stroma,True,False
27009,29639,15764.58,43870.22,0.08,0.69,0.32,0.11,0.0,0.25,stroma,True,False
27010,29640,15858.75,43932.98,0.0,0.46,0.03,0.17,0.0,0.46,stroma,True,False
27011,29641,16055.77,43473.88,0.19,0.79,0.22,0.26,0.16,0.38,stroma,True,False
27012,29642,16035.36,43682.55,0.0,0.17,0.52,0.04,0.15,0.26,stroma,True,False
27013,29643,16177.61,43663.69,0.43,1.55,0.64,0.17,0.26,0.0,tumor,True,False
27014,29644,16140.0,43588.99,0.3,1.37,0.02,0.02,0.14,0.0,stroma,True,False
27015,29645,16045.81,43655.82,0.2,0.33,0.29,0.1,0.0,0.28,stroma,True,False
27016,29646,15997.47,43484.84,0.8,1.18,0.0,0.09,0.05,0.12,tumor,True,False
27017,29647,16011.99,43512.84,0.0,0.61,0.0,0.23,0.23,0.43,stroma,True,False
27018,29648,16061.25,43841.47,0.61,0.83,0.65,0.34,0.0,0.18,stroma,True,False
27019,29649,15872.49,43533.67,0.0,0.72,0.0,0.09,0.3,0.08,stroma,True,False
27020,29650,16102.58,43742.76,0.46,0.43,0.0,1.73,0.64,0.53,stroma,True,False
27021,29651,15680.25,43624.91,0.29,0.0,1.02,0.09,0.0,0.0,stroma,True,False
27022,29652,15740.85,43813.07,0.0,0.18,0.87,0.0,0.54,0.24,stroma,True,False
27023,29653,15927.16,43848.88,0.04,0.18,0.0,0.13,0.22,0.12,stroma,True,False
27024,29654,15775.38,43648.86,0.1,0.22,0.52,0.12,0.0,0.21,stroma,True,False
27025,29655,15794.02,43623.36,0.11,0.17,0.19,0.05,0.0,0.0,stroma,True,False
27026,29656,15936.09,43737.96,0.27,0.2,0.11,0.04,0.15,0.03,stroma,True,False
27027,29657,16045.75,43593.57,0.0,0.54,0.44,0.11,0.16,0.0,stroma,True,False
27028,29658,16140.53,43410.56,0.0,0.43,0.37,0.08,0.2,0.25,stroma,True,False
27029,29659,15768.26,43710.99,0.12,0.24,0.09,0.09,0.0,0.0,stroma,True,False
27030,29660,15995.77,43957.69,0.0,0.52,0.21,0.0,0.0,0.13,stroma,True,False
27031,29661,15950.74,43920.96,0.65,0.14,0.68,0.03,0.16,0.09,stroma,True,False
27032,29662,16196.89,43944.07,0.06,0.11,0.0,0.09,0.0,0.23,stroma,True,False
27033,29663,15948.11,43737.06,0.0,0.33,0.83,0.0,0.01,0.13,stroma,True,False
27034,29664,16105.76,43541.38,0.0,0.49,0.96,0.2,0.34,0.18,stroma,True,False
27035,29665,16142.45,43641.8,0.37,0.18,0.51,0.12,0.16,0.4,stroma,True,False
27036,29666,16174.93,43879.17,0.33,0.23,0.08,0.08,0.0,0.35,stroma,True,False
27037,29667,15777.03,43854.17,0.0,0.35,0.62,0.01,0.14,0.08,stroma,True,False
27038,29668,15790.12,43806.01,0.28,0.08,0.0,0.05,0.44,0.13,stroma,True,False
27039,29669,16205.96,43454.08,0.28,0.34,0.26,0.05,0.0,0.0,stroma,True,False
27040,29670,15767.93,43844.5,0.36,0.18,0.79,0.1,0.0,0.0,stroma,True,False
27041,29671,15976.4,43479.32,0.0,0.54,0.0,0.12,0.0,0.56,stroma,True,False
27042,29672,15972.3,43412.52,0.22,0.26,0.1,0.05,0.0,0.12,stroma,True,False
27043,29673,16182.99,43811.98,0.0,5.14,0.0,0.35,0.0,0.59,stroma,True,False
27044,29674,15997.1,43941.88,0.21,1.44,0.78,0.13,0.0,0.0,tumor,True,False
27045,29675,16119.47,43857.47,0.05,0.59,0.32,0.02,0.0,0.44,stroma,True,False
27046,29676,16060.7,43439.41,0.17,0.16,0.0,0.17,0.0,0.54,stroma,True,False
27047,29677,15975.81,43667.21,0.81,0.14,0.0,0.0,0.0,0.0,stroma,True,False
27048,29678,15711.39,43879.17,0.18,1.35,0.01,0.34,0.0,0.33,tumor,True,False
27049,29679,15725.91,43895.76,0.04,2.64,0.04,0.24,0.31,0.14,tumor,True,False
27050,29680,15840.09,43711.83,0.72,0.15,0.08,0.09,0.09,0.21,stroma,True,False
27051,29681,15700.58,43843.14,0.0,0.4,0.38,0.1,0.01,0.0,stroma,True,False
27052,29682,16004.87,43890.85,0.59,0.48,0.51,0.19,0.0,0.29,stroma,True,False
27053,29683,15681.26,43797.19,0.83,0.16,2.27,0.19,0.16,0.37,stroma,True,False
27054,29684,15932.32,43540.2,0.06,0.31,0.65,0.09,0.0,0.0,stroma,True,False
27055,29685,15688.91,43987.49,0.4,0.0,1.76,0.23,0.13,0.16,stroma,True,False
27056,29686,15932.66,43439.56,0.41,2.39,0.04,0.17,0.0,0.33,stroma,True,False
27057,29687,15823.18,43664.93,0.0,0.2,0.51,0.0,0.12,0.52,stroma,True,False
27058,29688,15981.29,43734.94,0.0,0.15,0.32,0.02,0.0,0.0,stroma,True,False
27059,29689,16051.13,43804.68,0.8,1.48,0.43,0.1,0.14,0.34,tumor,True,False
27060,29690,16096.25,43625.79,0.32,0.18,0.32,0.08,0.22,0.06,stroma,True,False
27061,29691,15944.7,43555.1,0.0,0.33,0.12,0.06,0.0,0.21,stroma,True,False
27062,29692,16031.68,43687.02,0.14,0.1,0.64,0.05,0.24,0.14,stroma,True,False
27063,29693,15961.47,43538.22,0.19,0.36,0.33,0.14,0.0,0.18,stroma,True,False
27064,29694,15969.52,43522.12,0.48,0.17,0.15,0.02,0.14,0.31,stroma,True,False
27065,29695,16157.76,43465.41,0.0,0.4,0.0,0.03,0.05,0.0,stroma,True,False
27066,29696,16159.84,43636.37,0.0,0.41,0.47,0.15,0.0,0.29,stroma,True,False
27067,29697,15921.19,43711.42,0.0,0.18,0.15,0.11,0.1,0.16,stroma,True,False
27068,29698,15866.54,43733.79,0.0,0.31,0.24,0.03,0.72,0.0,stroma,True,False
27069,29699,15882.8,43434.82,0.12,0.19,0.67,0.12,0.35,0.04,stroma,True,False
27070,29700,15788.59,43953.0,0.3,2.73,0.11,0.32,0.11,0.02,stroma,True,False
27071,29701,16010.08,43589.51,0.39,0.08,1.25,0.0,0.0,0.0,stroma,True,False
27072,29702,15903.64,43443.36,0.0,0.12,0.33,0.07,0.18,0.26,stroma,True,False
27073,29703,15849.03,43947.4,0.0,0.38,0.34,0.04,0.0,0.01,stroma,True,False
27074,29704,15933.81,43678.52,0.0,0.07,0.17,0.06,0.09,0.15,stroma,True,False
27075,29705,15664.76,43910.9,0.0,0.2,0.15,0.16,0.0,0.14,stroma,True,False
27076,29706,16080.19,43626.43,0.0,0.12,0.27,0.02,0.0,0.22,stroma,True,False
27077,29707,15804.48,43788.28,0.0,0.27,0.67,0.08,0.24,0.18,stroma,True,False
27078,29708,15742.95,43816.3,0.0,0.13,0.52,0.12,0.7,0.0,stroma,True,False
27079,29709,16176.62,43789.99,0.02,0.35,0.57,0.0,0.62,0.28,stroma,True,False
27080,29710,16014.75,43962.6,0.54,0.56,0.42,0.08,0.18,0.0,stroma,True,False
27081,29711,16124.37,43853.92,0.18,0.67,0.37,0.25,0.52,0.0,stroma,True,False
27082,29712,15904.49,43490.12,0.31,0.67,0.14,0.11,0.25,0.44,stroma,True,False
27083,29713,16014.52,43818.84,0.46,1.82,0.06,0.1,0.0,0.12,tumor,True,False
27084,29714,16039.04,43790.53,0.0,2.41,0.06,0.21,0.0,0.0,tumor,True,False
27085,29715,15993.23,43626.4,0.18,0.01,0.21,0.03,0.04,0.16,stroma,True,False
27086,29716,15849.32,43648.96,0.6,0.12,0.5,0.11,0.64,0.0,stroma,True,False
27087,29717,15714.0,43865.61,0.0,2.94,0.0,0.19,0.0,0.21,tumor,True,False
27088,29718,16013.46,43640.87,0.6,0.06,0.72,0.1,0.11,0.22,stroma,True,False
27089,29719,16037.81,43821.94,0.2,1.75,0.34,0.18,0.0,0.37,tumor,True,False
27090,29720,15942.1,43427.43,0.39,0.51,0.5,0.17,0.59,0.02,stroma,True,False
27091,29721,16008.0,43737.71,0.46,2.36,0.14,0.2,0.0,0.32,tumor,True,False
27092,29722,15771.88,43868.36,0.0,0.61,0.48,0.05,0.14,0.08,stroma,True,False
27093,29723,16158.04,43844.33,0.0,0.29,0.81,0.11,0.0,0.35,stroma,True,False
27094,29724,16049.16,43443.92,0.15,0.21,0.67,0.05,0.0,0.25,stroma,True,False
27095,29725,15909.12,43584.01,0.0,0.17,0.47,0.05,0.0,0.0,stroma,True,False
27096,29726,15749.47,43908.99,0.0,2.18,0.46,0.4,0.26,0.34,tumor,True,False
27097,29727,15930.36,43622.01,0.11,0.23,0.0,0.26,0.0,0.0,stroma,True,False
27098,29728,15970.12,43553.0,0.22,0.72,0.19,0.18,0.08,0.49,stroma,True,False
27099,29729,16188.09,43557.62,0.3,0.35,0.26,0.1,0.0,0.2,stroma,True,False
27100,29730,15945.96,43451.33,0.09,1.09,0.31,0.09,0.0,0.31,tumor,True,False
27101,29731,15991.37,43813.98,0.58,1.56,0.84,0.11,0.22,0.23,tumor,True,False
27102,29732,16041.44,43806.11,0.44,5.16,0.0,0.2,0.04,0.56,tumor,True,False
27103,29733,15977.08,43698.86,0.0,0.22,0.2,0.02,0.0,0.0,stroma,True,False
27104,29734,16036.62,43548.51,0.27,2.07,0.0,0.18,0.08,0.29,tumor,True,False
27105,29735,16125.4,43950.31,0.0,0.32,0.0,0.09,0.34,0.0,stroma,True,False
27106,29736,16090.57,43640.33,0.38,0.15,0.18,0.12,0.0,0.45,stroma,True,False
27107,29737,15977.5,43714.71,0.0,0.1,0.15,0.06,0.0,0.17,stroma,True,False
27108,29738,16196.21,43470.82,0.0,0.25,0.38,0.07,0.0,0.0,stroma,True,False
27109,29739,15717.54,43728.91,0.25,0.13,0.15,0.09,0.0,0.11,stroma,True,False
27110,29740,15997.28,43610.59,0.0,0.17,0.34,0.13,0.49,0.27,stroma,True,False
27111,29741,16088.29,43884.81,0.14,0.61,0.34,0.3,0.06,0.25,stroma,True,False
27112,29742,15919.73,43887.57,0.37,0.55,0.05,0.09,0.0,0.2,stroma,True,False
27113,29743,15662.65,43769.76,0.37,0.0,0.08,0.17,0.0,0.0,stroma,True,False
27114,29744,15806.86,43711.51,0.0,0.36,0.29,0.1,0.19,0.19,stroma,True,False
27115,29745,15750.4,43711.73,0.19,0.37,1.19,0.1,0.0,0.2,stroma,True,False
27116,29746,15957.51,43549.55,0.17,1.11,0.49,0.1,0.0,0.24,stroma,True,False
27117,29747,15939.79,43706.04,0.06,0.1,0.1,0.07,0.0,0.07,stroma,True,False
27118,29748,15783.52,43974.16,0.36,0.61,0.37,0.2,0.01,0.11,stroma,True,False
27119,29749,16070.25,43696.15,0.39,3.78,0.16,0.35,0.01,0.36,tumor,True,False
27120,29750,16062.94,43432.11,0.18,0.91,0.6,0.11,0.0,0.23,tumor,True,False
27121,29751,15811.05,43579.91,0.0,0.3,0.57,0.13,0.78,0.32,stroma,True,False
27122,29752,15835.07,43834.28,0.02,0.0,0.05,0.0,0.16,0.0,stroma,True,False
27123,29753,16160.33,43522.83,0.26,0.26,0.24,0.12,0.21,0.0,stroma,True,False
27124,29754,15776.17,43922.2,0.0,0.08,0.37,0.15,0.0,0.15,stroma,True,False
27125,29755,15767.46,43692.08,0.07,0.33,0.57,0.16,0.21,0.0,stroma,True,False
27126,29756,15962.07,43423.51,0.65,0.09,0.38,0.19,0.08,0.0,stroma,True,False
27127,29757,16028.46,43692.82,0.0,0.32,0.68,0.12,0.0,0.31,stroma,True,False
27128,29758,15864.25,43405.23,0.0,0.18,0.29,0.09,0.05,0.43,stroma,True,False
27129,29759,16000.85,43975.53,0.0,0.37,0.11,0.08,0.34,0.0,stroma,True,False
27130,29760,15980.92,43753.36,0.12,2.24,0.11,0.25,0.0,0.23,tumor,True,False
27131,29761,16061.8,43653.11,0.31,0.09,0.3,0.18,0.0,0.43,stroma,True,False
27132,29762,16197.13,43868.49,0.34,0.26,0.69,0.04,0.0,0.54,stroma,True,False
27133,29763,16065.42,43668.69,0.7,0.25,0.24,0.05,0.39,0.24,stroma,True,False
27134,29764,15790.48,43783.91,0.23,0.31,0.3,0.12,0.0,0.13,stroma,True,False
27135,29765,15828.27,43965.97,0.38,0.23,0.21,0.05,0.42,0.03,stroma,True,False
27136,29766,16114.0,43828.53,0.16,0.39,0.22,0.05,0.0,0.44,stroma,True,False
27137,29767,15990.26,43873.71,0.01,1.75,0.35,0.16,0.0,0.0,tumor,True,False
27138,29768,16033.73,43821.99,0.17,3.57,0.48,0.12,0.0,0.0,tumor,True,False
27139,29769,15676.5,43878.13,0.55,2.99,8.58,1.88,1.04,0.57,tumor,True,False
27140,29770,15833.98,43652.83,0.07,0.17,0.16,0.0,0.16,0.13,stroma,True,False
27141,29771,15784.61,43855.63,0.0,0.1,0.41,0.0,0.0,0.09,stroma,True,False
27142,29772,16043.39,43548.94,0.0,0.7,0.35,0.1,0.0,0.24,stroma,True,False
27143,29773,15773.13,43631.9,0.0,0.17,0.39,0.0,0.34,0.47,stroma,True,False
27144,29774,15831.29,43617.86,0.01,0.28,0.04,0.05,0.08,0.29,stroma,True,False
27145,29775,15950.41,43599.89,0.0,0.17,0.69,0.07,0.0,0.31,stroma,True,False
27146,29776,16000.22,43472.34,0.0,0.45,0.14,0.14,0.0,0.73,stroma,True,False
27147,29777,15946.88,43843.96,0.0,2.31,0.04,0.1,0.04,0.32,stroma,True,False
27148,29778,15768.99,43544.89,0.0,0.27,0.32,0.13,0.0,0.31,stroma,True,False
27149,29779,16164.77,43614.52,0.24,0.48,0.12,0.15,0.0,0.45,stroma,True,False
27150,29780,16044.77,43689.29,0.0,0.42,0.0,0.11,0.0,0.24,stroma,True,False
27151,29781,16197.0,43827.58,0.0,4.86,0.17,0.24,0.35,0.37,stroma,True,False
27152,29782,16057.97,43461.47,0.13,0.92,0.66,0.13,0.0,0.15,stroma,True,False
27153,29783,15730.11,43689.03,0.35,0.13,0.46,0.11,0.1,0.0,stroma,True,False
27154,29784,16163.07,43744.65,0.1,0.24,0.23,0.0,0.0,0.0,stroma,True,False
27155,29785,16089.26,43684.02,0.42,1.06,1.06,0.08,0.93,0.27,tumor,True,False
27156,29786,16012.65,43897.57,0.22,0.39,0.17,0.11,0.33,0.0,stroma,True,False
27157,29787,15612.74,43854.93,0.22,0.16,0.34,0.1,0.15,0.39,stroma,True,False
27158,29788,15874.58,43465.48,0.0,0.2,0.39,0.05,0.16,0.55,stroma,True,False
27159,29789,15922.86,43795.5,0.0,1.85,0.0,0.26,0.0,0.0,tumor,True,False
27160,29790,15788.16,43932.51,0.15,0.08,1.56,0.1,0.0,0.0,stroma,True,False
27161,29791,15890.91,43756.61,0.03,0.38,0.28,0.02,0.29,0.44,stroma,True,False
27162,29792,15752.83,43804.12,0.51,0.16,0.15,0.1,0.55,0.0,stroma,True,False
27163,29793,16090.04,43676.15,0.0,0.49,0.7,0.06,0.0,0.23,stroma,True,False
27164,29794,15989.02,43851.91,0.01,1.65,0.33,0.14,0.07,0.0,tumor,True,False
27165,29795,15890.33,43524.17,0.0,0.26,0.24,0.01,0.0,0.0,stroma,True,False
27166,29796,15842.38,43836.07,0.0,0.51,0.4,0.06,0.0,0.02,stroma,True,False
27167,29797,16029.96,43729.46,0.66,2.62,0.0,0.3,0.07,0.3,tumor,True,False
